Num,BEARID,Sex,Date,Time,Lat,Lon,r,theta,phi,dt
1154,1041,F,20040816,4:01:07,69.3004,-133.7377,0.002641969,0.514451313,3.297273296,8
1155,1041,F,20040816,8:01:07,69.2893,-133.7232,0.018260887,2.224154729,1.709703416,4
1156,1041,F,20040816,12:01:07,69.2715,-133.7554,0.036792391,-2.075782902,1.983247677,4
1157,1041,F,20040816,16:00:37,69.2373,-133.7516,0.034410464,3.030935432,5.106718334,4
1158,1041,F,20040816,20:01:06,69.2233,-133.7633,0.018245273,-2.44545087,0.806799005,4
1159,1041,F,20040817,0:00:37,69.2232,-133.7633,1E-04,3.141592654,5.587043523,4
1160,1041,F,20040817,4:00:38,69.2164,-133.7759,0.014317821,-2.065683769,1.075908884,4
1161,1041,F,20040817,8:00:38,69.2303,-133.8631,0.088300906,-1.412722564,0.652961205,4
1162,1041,F,20040817,12:00:38,69.2602,-133.8888,0.039427148,-0.710001787,0.702720777,4
1163,1041,F,20040817,16:00:53,69.2609,-133.9826,0.093802612,-1.563333779,5.429853315,4
1164,1041,F,20040817,20:02:37,69.2577,-134.0053,0.022924441,-1.710842674,6.135676412,4
1165,1041,F,20040818,0:00:37,69.2577,-134.0054,0.0001,-1.570796327,0.140046347,4
1166,1041,F,20040818,4:00:38,69.2576,-134.0057,0.000316228,-1.892546881,5.961434753,4
1167,1041,F,20040818,8:00:37,69.2549,-134.0074,0.003190611,-2.579671091,5.596061097,4
1168,1041,F,20040818,12:00:38,69.2429,-134.0267,0.022726416,-2.127063557,0.452607535,4
1169,1041,F,20040818,16:00:38,69.2223,-134.0228,0.020965925,2.954486721,5.081550278,4
1170,1041,F,20040819,0:00:37,69.1959,-133.975,0.05460586,2.075404619,5.404103205,8
1171,1041,F,20040819,4:00:38,69.1974,-133.9708,0.004459821,1.227772386,5.435553074,4
1172,1041,F,20040819,8:00:38,69.2107,-133.975,0.013947401,-0.305878871,4.749534049,4
1173,1041,F,20040819,12:00:55,69.2107,-133.9685,0.0065,1.570796327,1.876675198,4
1174,1041,F,20040819,16:00:38,69.1885,-133.9559,0.025526457,2.625361983,1.054565656,4
1175,1041,F,20040819,20:00:38,69.184,-133.9517,0.006155485,2.390663591,6.048486915,4
1176,1041,F,20040820,0:00:38,69.1841,-133.9518,0.000141421,-0.785398163,3.107123553,4
1177,1041,F,20040820,4:02:06,69.1818,-133.9516,0.002308679,3.054854315,3.840252478,4
1178,1041,F,20040820,8:01:06,69.1803,-133.9489,0.003088689,2.077894831,5.306225823,4
1179,1041,F,20040820,12:00:38,69.1805,-133.9483,0.000632456,1.249045772,5.454336248,4
1180,1041,F,20040820,16:03:01,69.1812,-133.9219,0.026409279,1.544287387,0.295241614,4
1181,1041,F,20040820,20:00:38,69.1811,-133.8932,0.028700174,1.574280633,0.029993247,4
1182,1041,F,20040821,0:00:38,69.182,-133.8958,0.002751363,-1.237552026,3.471352648,4
1183,1041,F,20040821,4:00:38,69.1794,-133.8943,0.003001666,2.618314331,3.855866357,4
1184,1041,F,20040821,8:01:07,69.1749,-133.897,0.005247857,-2.601173153,1.063697822,4
1185,1041,F,20040821,16:00:37,69.1669,-133.9204,0.024729739,-1.900219365,0.700953788,8
1186,1041,F,20040821,20:01:07,69.1516,-133.9206,0.015301307,-3.128521503,5.054883169,4
1187,1041,F,20040822,0:01:25,69.1514,-133.9203,0.000360555,2.15879893,5.287320433,4
1188,1041,F,20040822,4:01:07,69.1532,-133.9341,0.013916896,-1.44109379,2.683292587,4
1189,1041,F,20040822,8:01:17,69.14,-133.926,0.015487091,2.591206706,4.032300496,4
1190,1041,F,20040822,12:00:38,69.1398,-133.9262,0.000282843,-2.35619449,1.335784111,4
1191,1041,F,20040822,20:00:38,69.0882,-133.9064,0.055268436,2.775198243,5.131392733,8
1192,1041,F,20040823,0:01:37,69.0836,-133.9068,0.004617359,-3.054854315,0.453132749,4
1193,1041,F,20040823,4:00:39,69.0651,-133.8497,0.060022163,1.884117155,4.93897147,4
1194,1041,F,20040823,8:01:07,69.0652,-133.8396,0.010100495,1.56089566,5.959963813,4
1195,1041,F,20040823,12:01:19,69.0652,-133.8397,0.0001,-1.570796327,3.15149332,4
1196,1041,F,20040823,16:00:37,69.0616,-133.8259,0.014261837,1.825978717,3.396775044,4
1197,1041,F,20040823,20:00:38,69.0615,-133.8259,0.0001,3.141592654,1.315613936,4
1198,1041,F,20040824,0:00:40,69.0611,-133.8206,0.005315073,1.646125218,4.787717871,4
1199,1041,F,20040824,4:01:06,69.0597,-133.8088,0.011882761,1.688888355,0.042763138,4
1200,1041,F,20040824,12:03:05,69.0544,-133.7792,0.03007075,1.747972855,0.0590845,8
1201,1041,F,20040824,16:00:38,69.0491,-133.7598,0.020110942,1.837484486,0.089511631,4
1202,1041,F,20040824,20:00:56,69.0265,-133.7395,0.030378446,2.409756264,0.572271779,4
1203,1041,F,20040825,0:00:37,69.0189,-133.731,0.011402193,2.300351988,6.17378103,4
1204,1041,F,20040825,4:00:38,69.0071,-133.7467,0.01964001,-2.215315765,1.767517554,4
1205,1041,F,20040825,8:01:07,69.0052,-133.7444,0.002983287,2.261242784,4.476558549,4
1206,1041,F,20040825,12:00:38,69.0052,-133.7444,0,#DIV/0!,#DIV/0!,4
1207,1041,F,20040825,16:00:37,69.0013,-133.7136,0.031045934,1.696749402,#DIV/0!,4
1208,1041,F,20040825,20:00:37,69.002,-133.7487,0.035106979,-1.55085595,3.035579955,4
1209,1041,F,20040826,0:00:38,69.0217,-133.757,0.021377091,-0.398749357,1.152106593,4
1210,1041,F,20040826,4:00:38,69.0421,-133.7395,0.026877686,0.709029823,1.107779181,4
1211,1041,F,20040826,8:01:07,69.0505,-133.7225,0.018962067,1.111865664,0.402835841,4
1212,1041,F,20040826,12:01:06,69.0505,-133.7225,0,#DIV/0!,#DIV/0!,4
1213,1041,F,20040826,16:00:55,69.075,-133.6776,0.051149389,1.071293575,#DIV/0!,4
1214,1041,F,20040826,20:00:38,69.0881,-133.674,0.013585654,0.26818878,5.480080513,4
1215,1041,F,20040827,0:00:38,69.1222,-133.6681,0.034606647,0.171324371,6.186320898,4
1216,1041,F,20040827,4:00:38,69.1492,-133.672,0.027280213,-0.143452263,5.968408673,4
1217,1041,F,20040827,8:00:39,69.1818,-133.6649,0.033364202,0.214442703,0.357894966,4
1218,1041,F,20040827,12:00:38,69.1825,-133.6624,0.002596151,1.297787624,1.083344921,4
1219,1041,F,20040827,16:01:07,69.1933,-133.7128,0.051544156,-1.359702994,3.62569469,4
1220,1041,F,20040827,20:00:38,69.1981,-133.7276,0.01555892,-1.257175675,0.102527319,4
1221,1041,F,20040828,0:00:38,69.1972,-133.7409,0.013330416,-1.638362494,5.901998488,4
1222,1041,F,20040828,4:00:38,69.2081,-133.8374,0.097113645,-1.458319685,0.180042809,4
1223,1041,F,20040828,8:00:38,69.2378,-133.825,0.032184624,0.395508137,1.853827822,4
1224,1041,F,20040828,12:01:05,69.2378,-133.825,0,#DIV/0!,#DIV/0!,4
1225,1041,F,20040828,16:00:38,69.2465,-133.8018,0.024777611,1.212025657,#DIV/0!,4
1226,1041,F,20040828,20:00:38,69.2383,-133.8053,0.008915716,-2.73817362,2.33298603,4
1227,1041,F,20040829,0:01:24,69.2393,-133.7561,0.049210162,1.550473922,4.288647542,4
1228,1041,F,20040829,4:00:38,69.2518,-133.6923,0.065012999,1.377322315,6.110033701,4
1229,1041,F,20040829,8:00:38,69.2963,-133.7064,0.046680403,-0.306846509,4.599016483,4
1230,1041,F,20040829,12:00:38,69.3103,-133.714,0.015929846,-0.497342716,6.0926891,4
1231,1041,F,20040829,16:00:38,69.3143,-133.7619,0.048066724,-1.487482324,5.2930457,4
1232,1041,F,20040830,0:00:57,69.3012,-133.7506,0.017300289,2.429831595,3.917313919,8
1233,1041,F,20040830,4:00:38,69.3046,-133.7878,0.037355053,-1.479651709,2.373702003,4
1234,1041,F,20040830,8:00:38,69.3181,-133.8392,0.053143297,-1.313951493,0.165700216,4
1235,1041,F,20040830,12:00:38,69.3182,-133.8392,0.0001,0,1.313951493,4
1236,1041,F,20040830,16:00:38,69.3002,-133.8368,0.018159295,3.009041121,3.009041121,4
1237,1041,F,20040830,20:00:38,69.2946,-133.798,0.039202041,1.714136382,4.988280568,4
1238,1041,F,20040831,0:01:07,69.2909,-133.7963,0.004071855,2.710900142,0.99676376,4
1239,1041,F,20040831,4:00:38,69.2823,-133.7896,0.010901835,2.47974498,6.052030145,4
1240,1041,F,20040831,8:00:38,69.2835,-133.7938,0.004368066,-1.292496668,2.51094366,4
1241,1041,F,20040831,12:00:37,69.2836,-133.7937,0.000141421,0.785398163,2.077894831,4
1242,1041,F,20040831,16:01:07,69.2838,-133.7846,0.009102198,1.548821842,0.763423679,4
1243,1041,F,20040831,20:00:38,69.2918,-133.7819,0.008443341,0.325495855,5.05985932,4
1244,1041,F,20040901,0:01:06,69.2917,-133.7818,0.000141421,2.35619449,2.030698635,1660
1245,1041,F,20040901,4:01:07,69.292,-133.7817,0.000316228,0.321750554,4.248741371,4
1246,1041,F,20040901,8:00:38,69.2917,-133.7818,0.000316228,-2.819842099,3.141592654,4
1247,1041,F,20040901,12:00:39,69.2917,-133.7818,0,#DIV/0!,#DIV/0!,4
1248,1041,F,20040901,16:00:38,69.2869,-133.7581,0.024181191,1.770624972,#DIV/0!,4
1249,1041,F,20040901,20:00:37,69.2853,-133.7256,0.032539361,1.619987381,6.132547716,4
1250,1041,F,20040902,0:01:06,69.2852,-133.7257,0.000141421,-2.35619449,2.307003436,4
1251,1041,F,20040902,4:01:01,69.2896,-133.7231,0.005110773,0.533708192,2.889902682,4
1252,1041,F,20040902,8:00:38,69.2898,-133.7236,0.000538516,-1.19028995,4.559187166,4
1253,1041,F,20040902,12:00:38,69.2896,-133.7242,0.000632456,-1.892546881,5.580928376,4
1254,1041,F,20040902,16:01:06,69.2922,-133.7277,0.004360046,-0.931882342,0.960664539,4
1255,1041,F,20040902,20:00:38,69.2917,-133.7818,0.05410231,-1.580038208,5.635029441,4
1256,1041,F,20040903,0:00:38,69.2917,-133.7818,0,#DIV/0!,#DIV/0!,4
1257,1041,F,20040903,4:00:38,69.2863,-133.7732,0.010154802,2.131483322,#DIV/0!,4
1258,1041,F,20040903,8:00:38,69.2861,-133.773,0.000282843,2.35619449,0.224711168,4
1259,1041,F,20040903,12:00:39,69.2862,-133.7729,0.000141421,0.785398163,4.71238898,4
1260,1041,F,20040903,16:00:37,69.2863,-133.772,0.000905539,1.460139106,0.674740942,4
1261,1041,F,20040903,20:00:37,69.2861,-133.7788,0.006802941,-1.600199615,3.222846587,4
1262,1041,F,20040904,0:00:38,69.2864,-133.7776,0.001236932,1.325817664,2.926017279,4
1263,1041,F,20040904,4:01:02,69.2918,-133.7818,0.006841053,-0.661043169,4.296324475,4
1264,1041,F,20040904,8:00:38,69.2944,-133.7949,0.013355523,-1.374869195,5.569359281,4
1265,1041,F,20040904,12:00:38,69.2944,-133.7948,0.0001,1.570796327,2.945665521,4
1266,1041,F,20040904,16:00:38,69.273,-133.8266,0.038330145,-2.163140437,2.549248543,4
1267,1041,F,20040904,20:00:38,69.2639,-133.8201,0.011183023,2.521343168,4.684483605,4
1268,1041,F,20040905,0:01:22,69.2524,-133.8271,0.013462912,-2.594803813,1.167038327,4
1269,1041,F,20040905,4:01:25,69.2379,-133.8568,0.033050567,-2.024971959,0.569831853,4
1270,1041,F,20040905,8:00:38,69.2394,-133.8671,0.01040865,-1.426181888,0.598790072,4
1271,1041,F,20040905,12:00:38,69.2393,-133.867,0.000141421,2.35619449,3.782376378,4
1272,1041,F,20040905,16:00:38,69.2283,-133.8993,0.034121694,-1.899034279,2.027956538,4
1273,1041,F,20040905,20:00:38,69.2204,-133.897,0.008228001,2.858284689,4.757318968,4
1274,1041,F,20040906,0:01:07,69.2253,-133.9076,0.011677757,-1.137790465,2.287110153,4
1275,1041,F,20040906,4:00:38,69.2359,-133.9782,0.071391316,-1.421767856,5.999207917,4
1276,1041,F,20040906,8:00:38,69.2543,-134.003,0.030880415,-0.932476519,0.489291337,4
1277,1041,F,20040906,12:01:06,69.2546,-134.0021,0.000948683,1.249045772,2.181522291,4
1278,1041,F,20040906,16:01:26,69.2402,-134.0333,0.034362771,-2.003204102,3.030935432,4
1279,1041,F,20040906,20:00:38,69.2305,-134.0301,0.010214206,2.822938065,4.826142167,4
1280,1041,F,20040907,0:00:38,69.2298,-134.0231,0.007034913,1.670464979,5.130712222,4
1281,1041,F,20040907,4:00:38,69.2368,-133.9769,0.046727294,1.420424899,6.033145227,4
1282,1041,F,20040907,8:00:38,69.2351,-133.9724,0.004810405,1.932000082,0.511575184,4
1283,1041,F,20040907,12:00:38,69.2352,-133.9724,0.0001,0,4.351185225,4
1284,1041,F,20040907,16:01:07,69.2386,-133.975,0.004280187,-0.652846631,5.630338676,4
1285,1041,F,20040907,20:00:38,69.2371,-133.967,0.00813941,1.756144277,2.408990908,4
1286,1041,F,20040908,0:00:38,69.2435,-133.9654,0.006596969,0.244978663,4.772019694,4
1287,1041,F,20040908,4:00:38,69.2616,-133.9664,0.018127603,-0.055192508,5.983014136,4
1288,1041,F,20040908,8:00:38,69.2624,-133.9639,0.002624881,1.261093382,1.31628589,4
1289,1041,F,20040908,12:00:38,69.2624,-133.9639,0,#DIV/0!,#DIV/0!,4
1290,1041,F,20040908,16:01:06,69.266,-133.8964,0.067595932,1.517513475,#DIV/0!,4
1291,1041,F,20040908,20:01:07,69.2698,-133.8722,0.02449653,1.415043346,6.180715178,4
1292,1041,F,20040909,0:01:30,69.2751,-133.8602,0.013118308,1.154893974,6.023035936,4
1293,1041,F,20040909,4:01:08,69.2802,-133.8548,0.007427651,0.813961821,5.942253154,4
1294,1041,F,20040909,12:00:38,69.2801,-133.8536,0.001204159,1.653937559,0.839975737,8
1295,1041,F,20040909,16:01:06,69.2772,-133.8245,0.029244145,1.670124728,0.016187169,4
1296,1041,F,20040909,20:01:54,69.2979,-133.8171,0.021982948,0.343329938,4.956390518,4
1297,1041,F,20040910,0:01:06,69.2869,-133.7808,0.037930067,1.865030892,1.521700954,4
1298,1041,F,20040910,4:00:38,69.2883,-133.7652,0.015662695,1.481292508,5.899446924,4
1299,1041,F,20040910,8:00:37,69.303,-133.7369,0.031890124,1.091722172,5.89361497,4
1300,1041,F,20040910,12:00:38,69.3017,-133.7342,0.002996665,2.019519671,0.927797499,4
1301,1041,F,20040910,16:01:54,69.3023,-133.7159,0.018309833,1.538021182,5.801686819,4
1302,1041,F,20040910,20:01:07,69.2983,-133.6904,0.025811819,1.726391155,0.188369972,4
1303,1041,F,20040911,0:00:37,69.3008,-133.6795,0.011183023,1.345337961,5.902132113,4
1304,1041,F,20040911,4:01:55,69.2929,-133.656,0.024792338,1.895097896,0.549759936,4
1305,1041,F,20040911,8:00:37,69.2927,-133.6583,0.002308679,-1.657534665,2.730552746,4
1306,1041,F,20040911,12:00:38,69.2927,-133.6583,0,#DIV/0!,#DIV/0!,4
1307,1041,F,20040911,16:01:30,69.2896,-133.6576,0.00317805,2.919510752,#DIV/0!,4
1308,1041,F,20040911,20:01:07,69.2835,-133.6529,0.007700649,2.485105262,5.848779817,4
1309,1041,F,20040912,0:01:30,69.2899,-133.6543,0.006551336,-0.2153577,3.582722346,4
1310,1041,F,20040912,4:01:07,69.2903,-133.6654,0.011107205,-1.534775877,4.96376713,4
1311,1041,F,20040912,8:00:38,69.2908,-133.6632,0.002256103,1.347319726,2.882095603,4
1312,1041,F,20040912,12:00:38,69.2908,-133.6631,0.0001,1.570796327,0.223476601,4
1313,1041,F,20040912,16:01:08,69.2893,-133.6602,0.003264966,2.048141709,0.477345382,4
1314,1041,F,20040912,20:01:07,69.29,-133.6678,0.007632169,-1.478950201,2.756093397,4
1315,1041,F,20040913,0:00:37,69.2858,-133.6598,0.009035486,2.054243328,3.533193529,4
1316,1041,F,20040913,4:00:38,69.2805,-133.6569,0.006041523,2.640924929,0.5866816,4
1317,1041,F,20040913,8:00:38,69.2804,-133.658,0.001104536,-1.661456214,1.980804164,4
1318,1041,F,20040913,12:00:38,69.2803,-133.6579,0.000141421,2.35619449,4.017650704,4
1319,1041,F,20040913,16:00:38,69.2788,-133.6494,0.008631338,1.745468526,5.672459343,4
1320,1041,F,20040913,20:02:02,69.2692,-133.6352,0.017140595,2.165271332,0.419802806,4
1321,1041,F,20040914,0:01:06,69.2576,-133.6206,0.018647252,2.242187198,0.076915866,4
1322,1041,F,20040914,4:01:25,69.2472,-133.6237,0.010852189,-2.851901082,1.189097027,4
1323,1041,F,20040914,8:00:37,69.2473,-133.6289,0.005200961,-1.551567928,1.300333155,4
1324,1041,F,20040914,12:00:38,69.2473,-133.6286,0.0003,1.570796327,3.122364254,4
1325,1041,F,20040914,16:01:09,69.2512,-133.6395,0.011576701,-1.227191329,3.485197651,4
1326,1041,F,20040914,20:00:56,69.2428,-133.6752,0.036674923,-1.801886994,5.708489642,4
1327,1041,F,20040915,0:01:01,69.2395,-133.6796,0.0055,-2.214297436,5.870774866,4
1328,1041,F,20040915,4:01:39,69.2398,-133.6893,0.009704638,-1.539878347,0.674419088,4
1329,1041,F,20040915,8:01:01,69.236,-133.6936,0.005738467,-2.29454432,5.528519335,4
1330,1041,F,20040915,12:00:38,69.2359,-133.6937,0.000141421,-2.35619449,6.221535137,4
1331,1041,F,20040915,16:00:37,69.2268,-133.691,0.009492102,2.853163095,5.209357585,4
1332,1041,F,20040915,20:01:32,69.2106,-133.6553,0.039203699,1.996790508,5.42681272,4
1333,1041,F,20040916,0:01:30,69.1879,-133.6648,0.024607722,-2.745238547,1.541156253,4
1334,1041,F,20040916,4:02:00,69.175,-133.6663,0.012986916,-3.025833436,6.002590418,4
1335,1041,F,20040916,8:00:38,69.1749,-133.6667,0.000412311,-1.81577499,1.210058446,4
1336,1041,F,20040916,12:00:37,69.1748,-133.6669,0.000223607,-2.034443936,6.064516361,4
1337,1041,F,20040916,16:00:38,69.1721,-133.6682,0.002996665,-2.69286931,5.624759933,4
1338,1041,F,20040916,20:01:25,69.1428,-133.6702,0.02936818,-3.073438987,5.90261563,4
1339,1041,F,20040917,0:01:06,69.1387,-133.638,0.032459975,1.697444019,4.770883006,4
1340,1041,F,20040917,4:01:07,69.1231,-133.6636,0.029978659,-2.118080708,2.467660581,4
1341,1041,F,20040917,8:00:38,69.1231,-133.6631,0.0005,1.570796327,3.688877035,4
1342,1041,F,20040917,12:00:38,69.123,-133.6632,0.000141421,-2.35619449,2.35619449,4
1343,1041,F,20040917,16:00:38,69.1134,-133.6821,0.021198349,-2.040772965,0.315421525,4
1344,1041,F,20040917,20:01:07,69.0966,-133.7422,0.062403926,-1.843372958,0.197400007,4
1345,1041,F,20040918,0:00:37,69.089,-133.7564,0.0161059,-2.062214572,6.064343693,4
1346,1041,F,20040918,4:01:06,69.0701,-133.7674,0.021868013,-2.614505697,5.730894183,4
1347,1041,F,20040918,12:01:07,69.07,-133.7676,0.000223607,-2.034443936,0.580061761,8
1348,1041,F,20040918,16:00:38,69.0676,-133.7676,0.0024,3.141592654,5.176036589,4
1349,1041,F,20040918,20:00:55,69.0511,-133.7591,0.018560711,2.665897435,5.807490088,4
1350,1041,F,20040919,0:01:25,69.0373,-133.7468,0.018485941,2.413602605,6.030890477,4
1351,1041,F,20040919,16:00:37,69.0206,-133.7383,0.01873873,2.670785262,0.257182658,16
1352,1041,F,20040919,20:00:39,69.0122,-133.7489,0.013524792,-2.240918364,1.371481681,4
1353,1041,F,20040920,0:01:07,69.0023,-133.7206,0.029981661,1.90731374,4.148232104,4
1354,1041,F,20040920,4:01:07,69.0013,-133.7095,0.011144954,1.660643866,6.036515433,4
1355,1041,F,20040920,8:01:07,69.0013,-133.7094,0.0001,1.570796327,6.193337767,4
1356,1041,F,20040920,12:00:38,69.0013,-133.7095,0.0001,-1.570796327,3.141592654,4
1357,1041,F,20040920,16:01:01,69.0015,-133.7058,0.003705401,1.516794826,3.087591153,4
1358,1041,F,20040920,20:02:54,69.0066,-133.6835,0.022875751,1.3459634,6.112353881,4
1359,1041,F,20040921,0:01:06,69.0082,-133.6792,0.004588028,1.214576671,6.151798578,4
1360,1041,F,20040921,4:00:38,69.0095,-133.6794,0.001315295,-0.152649328,4.915959307,4
1361,1041,F,20040921,8:01:07,69.0089,-133.68,0.000848528,-2.35619449,4.079640145,4
1362,1041,F,20040921,12:00:37,69.0089,-133.68,0,#DIV/0!,#DIV/0!,4
1363,1041,F,20040921,16:00:37,69.0069,-133.6783,0.002624881,2.437098589,#DIV/0!,4
1364,1041,F,20040921,20:00:38,69.0061,-133.6722,0.006152235,1.701199635,5.547286353,4
1365,1041,F,20040922,0:01:06,69.0077,-133.6766,0.00468188,-1.222025323,3.359960349,4
1366,1041,F,20040922,4:01:06,69.0076,-133.6755,0.001104536,1.661456214,2.883481537,4
1367,1041,F,20040922,16:00:38,69.0068,-133.6738,0.001878829,2.01063891,0.349182696,12
1368,1041,F,20040922,20:00:38,69.0044,-133.6705,0.004080441,2.199592613,0.188953704,4
1369,1041,F,20040923,0:00:38,69.0195,-133.6482,0.026931394,0.975584785,5.059177479,4
1370,1041,F,20040923,4:00:37,69.025,-133.6537,0.007778175,-0.785398163,4.522202358,4
1371,1041,F,20040923,8:01:07,69.0392,-133.6782,0.028317662,-1.045518007,6.023065463,4
1372,1041,F,20040923,12:00:38,69.0394,-133.6784,0.000282843,-0.785398163,0.260119844,4
1373,1041,F,20040923,16:00:38,69.0718,-133.6654,0.034910743,0.381570206,1.16696837,4
1374,1041,F,20040923,20:01:07,69.1173,-133.6438,0.050366755,0.443224161,0.061653955,4
1375,1041,F,20040924,0:00:37,69.1518,-133.6168,0.043809246,0.664046163,0.220822001,4
1376,1041,F,20040924,4:00:38,69.2033,-133.5732,0.067477478,0.702518005,0.038471843,4
1377,1041,F,20040924,8:00:37,69.2068,-133.5737,0.003535534,-0.141897055,5.438770247,4
1378,1041,F,20040924,12:00:38,69.2068,-133.5738,0.0001,-1.570796327,4.854286035,4
1379,1041,F,20040924,16:01:06,69.2193,-133.5919,0.021996818,-0.966401749,0.604394578,4
1380,1041,F,20040924,20:01:26,69.2302,-133.5845,0.013174597,0.596423457,1.562825206,4
1381,1041,F,20040925,0:01:03,69.245,-133.6173,0.035984441,-1.146928716,4.539833134,4
1382,1041,F,20040925,4:00:38,69.2498,-133.6252,0.009243917,-1.024811021,0.122117695,4
1383,1041,F,20040925,8:01:06,69.2497,-133.6251,0.000141421,2.35619449,3.381005511,4
1384,1041,F,20040925,12:01:07,69.2497,-133.6252,0.0001,-1.570796327,2.35619449,4
1385,1041,F,20040925,16:00:38,69.2497,-133.6251,0.0001,1.570796327,3.141592654,4
1386,1041,F,20040925,20:00:38,69.2485,-133.6169,0.00828734,1.716106337,0.145310011,4
1387,1041,F,20040926,0:01:37,69.2539,-133.6335,0.017456231,-1.256292022,3.310786947,4
1388,1041,F,20040926,4:01:24,69.2652,-133.6364,0.01166619,-0.251215588,1.005076434,4
1389,1041,F,20040926,8:00:37,69.2656,-133.6351,0.001360147,1.272297395,1.523512984,4
1390,1041,F,20040926,12:00:38,69.2656,-133.6351,0,#DIV/0!,#DIV/0!,4
1391,1041,F,20040926,16:00:38,69.2706,-133.641,0.007733693,-0.867780094,#DIV/0!,4
1392,1041,F,20040926,20:00:38,69.2741,-133.64,0.003640055,0.278299659,1.146079753,4
1393,1041,F,20040927,0:00:38,69.2808,-133.6573,0.018552089,-1.201300516,4.803585132,4
1394,1041,F,20040927,4:00:37,69.2796,-133.6731,0.015845504,-1.646600164,5.837885659,4
1395,1041,F,20040927,12:03:06,69.2805,-133.6741,0.001345362,-0.837981225,0.808618939,8
1396,1041,F,20040927,16:00:38,69.289,-133.6853,0.014060228,-0.921605379,6.199561153,4
1397,1041,F,20040927,20:00:38,69.2929,-133.6755,0.010547512,1.192050511,2.11365589,4
1398,1041,F,20040928,0:00:38,69.2967,-133.6861,0.011260551,-1.226577644,3.864557152,4
1399,1041,F,20040928,4:00:38,69.3118,-133.6729,0.020056171,0.718360957,1.9449386,4
1400,1041,F,20040928,8:01:01,69.3104,-133.6727,0.001414214,2.999695599,2.281334642,4
1401,1041,F,20040928,12:00:38,69.3104,-133.6728,0.0001,-1.570796327,1.712693381,4
1402,1041,F,20040928,16:00:38,69.3103,-133.6811,0.008300602,-1.582843937,6.271137697,4
1403,1041,F,20040928,20:00:38,69.3092,-133.6757,0.005510898,1.77175059,3.354594527,4
1404,1041,F,20040929,0:00:37,69.3141,-133.6606,0.015875138,1.257013731,5.768448448,4
1405,1041,F,20040929,4:01:06,69.3205,-133.6458,0.016124515,1.162647223,6.188818799,4
1406,1041,F,20040929,8:01:06,69.3267,-133.6515,0.008421995,-0.743406056,4.377132028,4
1407,1041,F,20040929,12:00:37,69.3268,-133.6515,0.0001,0,0.743406056,4
1408,1041,F,20040929,16:00:38,69.3325,-133.6572,0.008061017,-0.785398163,5.497787144,4
1409,1041,F,20040929,20:01:06,69.3326,-133.6428,0.014400347,1.563851994,2.349250157,4
1410,1041,F,20040930,0:01:06,69.3385,-133.638,0.007605919,0.68295431,5.402287623,4
1411,1041,F,20040930,4:00:38,69.3364,-133.6423,0.004785394,-2.025098413,3.575132584,4
1412,1041,F,20040930,8:00:38,69.3364,-133.642,0.0003,1.570796327,3.59589474,4
1413,1041,F,20040930,12:00:38,69.3364,-133.6423,0.0003,-1.570796327,3.141592654,4
1414,1041,F,20040930,16:02:06,69.3501,-133.6561,0.019445565,-0.789034511,0.781761816,4
1415,1041,F,20040930,20:00:38,69.3585,-133.6396,0.018515129,1.099902468,1.888936979,4
1416,1041,F,20041001,0:00:37,69.3533,-133.633,0.008402381,2.238102462,1.138199994,1684
1417,1041,F,20041001,4:01:07,69.37,-133.6185,0.02211651,0.71500186,4.760084705,4
1418,1041,F,20041001,8:01:30,69.3662,-133.6398,0.021636312,-1.747342687,3.82084076,4
1419,1041,F,20041001,12:00:38,69.3675,-133.626,0.013861097,1.476870612,3.224213299,4
1420,1041,F,20041001,16:01:07,69.3568,-133.6495,0.025821309,-1.998064845,2.80824985,4
1421,1041,F,20041001,20:00:55,69.3259,-133.6633,0.033841543,-2.721568146,5.559682007,4
1422,1041,F,20041002,0:00:38,69.3164,-133.6438,0.021691012,2.024135023,4.745703169,4
1423,1041,F,20041002,4:00:38,69.3065,-133.6687,0.026795895,-1.949223705,2.30982658,4
1424,1041,F,20041002,8:01:07,69.3063,-133.668,0.000728011,1.849095986,3.798319691,4
1425,1041,F,20041002,12:00:37,69.3065,-133.6689,0.000921954,-1.352127381,3.08196194,4
1426,1041,F,20041002,16:00:38,69.3,-133.6552,0.015163773,2.013797902,3.365925283,4
1427,1041,F,20041002,20:01:07,69.2871,-133.6818,0.029562984,-2.022341652,2.247045753,4
1428,1041,F,20041003,0:01:37,69.2848,-133.7073,0.025603515,-1.660749001,0.361592652,4
1429,1041,F,20041003,4:00:38,69.2586,-133.7499,0.050011999,-2.122189323,5.821744984,4
1430,1041,F,20041003,8:00:37,69.2585,-133.7502,0.000316228,-1.892546881,0.229642442,4
1431,1041,F,20041003,12:00:38,69.2585,-133.75,0.0002,1.570796327,3.463343208,4
1432,1041,F,20041003,16:01:07,69.2462,-133.737,0.017896648,2.328533563,0.757737236,4
1433,1041,F,20041003,20:00:38,69.2365,-133.7397,0.010068764,-2.870114171,1.084537573,4
1434,1041,F,20041004,0:01:01,69.2022,-133.7192,0.039959229,2.60288989,5.473004061,4
1435,1041,F,20041004,4:00:38,69.1993,-133.7218,0.003894868,-2.410685946,1.269609471,4
1436,1041,F,20041004,8:00:38,69.1992,-133.7217,0.000141421,2.35619449,4.766880437,4
